0xAeB457363dEe5Ee04AF1ea873f4Ac2FD293B2786;10473.68421
0xbc9974631295c6282a427b2084b8147496fa0685;18000
0x87aE4cc0af64e15D2b69348506E64A9866D2073B;5676.38776
0x80d46118fa1a5b214dECDDe6bB70176a351ac266;4761.90476
0x109e70739807087774d9462D9Fc74f1912D90987;6841.04893
0x5EAAf9B4F831f8A5B59563BEB203E202fc869D84;5263.15789
0x83597Ed286407e06701391da5fF4cc835ded0FAC;4000
0xd7C16dF0d98e91626a59dc7CAf6B2F45043622B3;10526.31578
0x3785944746bcB5e4F5e55cDC4027678D2e20cd3D;9523.80952
0x0b99B882A2014c74Db23d447Cb40990cefd61E36;5922.47368
0x38A4e6eafF63bEa0617BAFB28BEe8be193897122;26315.78947
0x4BD076985C35a148E2D0cd62e6e49D94d620e4A2;5289.47368
0x233ea3B4E8Af402f7e15F3A50A02a3Ce3eec3e4D;5464.94736
0x99D869428Dfe6C71515755BC79B24F8E4d3cb601;5263.15789
0x4011B6986e7B6853F6b50BaD33ad3F2b775218ED;263.15789
0x6995c822296Bd432aBE0E71faD975372fF37D47C;5263.15789
0xFC7c90bf5a5Ab550A64cC7a8bc059D4A5746e04b;5263.15789
0x0281f7B663AfEc965ADDF4b3Cb9466420b9e95f0;4761.90476
0x0220322Fb9C3d7792fD56a5fd17E0ee6a17969e5;6315.78947
0xf9321CaaAAa027EFF65955403AD9Af7b79Aa21A0;4761.90476
0x19E2bBb96b79DF5b9387aaF71e2EAec67E901564;5238.09523
0x1c0aac6e43699a8e7252aeb5e0b5a209a5edfdda;1529.650882
0xBD9c8D0091988E9e1e0e13Fc8c33F5760cc927fe;5263.15789
0xfE9d68919174Bb7089e2e6947C32adA4e18fD4DF;7368.42105
0x018Ec2147Ae94F9F387d5d97561D64fCE947D543;500000
0x96bde3f30591f551de8299c90f6803867ae9a030;1240
0xff3aD0BE6195cdBdb75d16914B4952f30E45897c;5315.78946
0x04d94132b9d674419a3f62f8b2fbc78ea9b8bc67;23902.71315
0x97D61930F7DBd14099D8FffB6AFd899E6C78AbBD;157894.7368
0x844d21eB9d5679eF3f2721a62c69f5B4fbB3626B;10526.31578
0x1894C0BF2BADFFb647b426465fbdAF8Ab5971477;5789.47368
0x1050E36B3565509FcF52B91ef7484177eE7CC980;5383.53774
0x7D479047a027569F3cC3f4B913835Ee1034AF5fd;5263.15789
0x1Cf4ea2A93f403D3e4928Cb30941aD750ee22e75;5263.15789
0x94F9181768B3eCd35a363f13f33aB7Dc9b55cD3a;4809.5238
0x319F43F3509279B8b47C705C74aca121266b1935;47619.04761
0xb75af385d1095c31d7df7500bb35b626aF1de995;6290
0xC528Bb9D4e0f29fc3D0d8f363b0cE3f90857AA50;5263.15789
0x19cff2712f47BdD92D296345e0Dbb3258497D67d;5263.15789
0x9e6dD847357F7C392f78928F2a202AB10F3DE653;157894.7368
0x03a2231947Bd66c8793fE2Ff566aa27887847e1b;28571.42857
0x8FfcCD9e01c363ff8C9c60617879D39Fb0d4F63E;5263.15789
0x01A997db06A2cc70E24F38DdCfCf266C45820e1f;10000
0x0180d186418814FEe79d67bD41e0D6Ef67300413;4809.5238
0x9D55E9A2aFbc1fFdFE415203b47770C2D5229304;4809.5238
0x9c80A8081E819D324715fE4E7c7484B939953fB0;4823.80952
0xa3903AfCE938C99a4530583cC521Ab96c0b1233C;420
0xf3e11195fbc967f25947e26fff752980075557fc;4004
0xdb9Bd65343Ace462D742A862aD2239c679f80c25;4952.38095
0xa4041c2c155F143c8cbD22289b3F20fec2C155E0;4761.90476
0xd0364D32Bd7334957C3C5f0f80d6F8b87dAE5a01;14285.71428
0xB886f5127a9C4DfB8a7C36eec6d74425025fA980;6392.81446
0xb23b097d17ef40ea53a71b27006459ee0f14b03c;5020.24042
0xac9353305c025a480f923f6f2ba48b00f9afc92b;4761.90476
0x0471bBD47d51a912C6430Dcb9A52A967BBBb080D;4809.66808
0xf474d0DAc37fb755804df265c056970c83E09596;21130.82256
0xC2693DF31c3fC9a6B8d7519b98Bd94D8eC55C78c;2003.94172
0x938bBF94EE1C373772C52aBADAc45AdE83Dc0b68;16000
0xf3def8ad5707df6900609e9fa1f41b0b10e6c398;4761.90476
0x9D2dCf6D56a38f210758bd191BFb86F18F42516e;1000
0x620998eF55328f43FE3cc3c56C9c316dB4f47B46;20942.15789
0xF832599B8510795BDDD676844b5966b84B09ceFF;16571.42857
0xA1dF3f2a2B28B8d5d55A5B90B4F4aeedB20fD3F0;4842.8538
0x24f5aa4ECa9d94DEF405C94aa90c06194A6d197b;12105.26315
0x406cbfc2d391bed42078138165465128b4e0cb06;5263.15789
0x09c2dd543d19BB1E795bdBd54CE9e0BFF86D9225;6256.8421
0x08b246b50DEa967970C65a579Dca525B4cBd556D;40000
0x4930c365290314a485Fc933F2a893572e06CF73D;4761.90476
0xBcDaC0b6F7C1cc31e7860974479c038F3cA19EF6;4761.90476
0x339c0f224B661Fcf540296BAb7CeB85796c6eB45;9499.09523
0x12698721579662244123B7a41F559E466A19F25D;4600
0x45eBd27582D89872B764835Fd3fE5B2B65cB66A1;24205.26315
0x66d21FFAf50f8d43D27C63b0Ed8662af92e8B093;5263.15789
0x0B4607fA28BD382918d5B3Ed0230DcaF47c92aCf;9627.61621
0xAA894aa20422Fdc4e5ed864C1847e3E87E5907A0;264.3438508
0xBE980707c94b070603fa6A13A0e8AdEa9150b451;6338.63636
0x6862a282e0D1E0df276cd2b303F9f46389ba3Ef6;4999.99999
0x597891558910bdbb109acee8e3095286682f92b3;4809.5238
0x0Ce6C908629a0929a7719D8A4B1BD3Bd901FAeEf;1206.597876
0xdFa5310160528573E02363fAa336317d20AB3581;526.31578
0x2d2c312563a026261f806701406c399beba64ffd;10098.63468
0x1452E5260A9C82B3b9a54a22e821027bA381Df9A;4580
0xB7C4035A71995E59C095A1a6dE83f4EFD8687A8d;800
0x36D34B29CDE6D1B2B241577235D2ED79AE9350A9;1
0x4043806F2d2bd98DcdfAB0a4477528EbE1c4c0c8;5000
0xF8037b4D71c552657E1b0E46104481b01b7Ebd03;18014.19222
0x551Ee791461BCd18EE01B709fA03182ED1Acd2aD;45191.7032
0x8209B29E7024c511221EB17E157f8070334a35Da;4988.06944
0xeFdD6dfee426b2A37786C52a6F7aA5252FdeeA5d;1036
0x5c4d4A5DfD937f6b1CCDA9De80723069182b6A38;6263.15789
0xb78ae8c5a369e67231c09077a54cced9c3565cc2;4679.51362
0x3A8548250C3842265684Ff15AAde725B8C77fCCE;500
0x71Ed8Adf35DB48Dc2Fe6bced1C26aA2511bCBc40;5886.10226
0x7483536F47e44976BEB60b5546b4A177e48E1AD1;2000
0xA52f4eecFf56E7B6F29663e53D58CdC9109D8369;777.2
0x799b2D2c997E11946a929B828E9f13c058a3d260;5263.15789
0xD023Ee25159A18bEfd8c213915Bdf2c8481618d1;4276.232
0x6Bca100cc89028F9296C786FE6a218322fd0A1B1;5789.47368
0xBAa7A4226BBFA3154C4AF12CbA4519CB9fF36dc5;4000
0xC274DCe5D2827908CbabAF74d27C83b9870f726E;751.6
0x805fAE6FFe8E62b146a6547B7EEf4d41F600e982;5263.15789
0x3649514A348BDE18700193b03E3767a06E7860D7;4545.90909
0x1D9E7CEF37BDC1CBC66C05BD0d9E7125A755efe2;4000
0xD91f7e82224A3Bb718ECf8e8063ED4EcE768A773;15789.47368
0xfA0fb1DBD2a9b2d9b992cc5D330F2C9026Ee3026;8080
0x50C7C34655993f16F0aA2C8F9DFB75Da0241eceC;18421.05263
0x4bEC812e12EFD4d7A4eF94d2d67Fd62e6818781B;1432.90806
0x980229F54a88Fc26794BC3Ea76BB3C10c221702D;5263.15789
0xb288871BA9515A8bD9978Bc2D98ae47f0bA02Fb2;454.825192
0xa2accf0bed307b34ffa9ed468fc13670c40687ff;1340
0x8E4D79d756De6752c1c5a97EeaFD63Aa4E5a608f;1200
0x5c5C70011Fe743176eDa19A5A8f8d86B59d47864;5290.47618
0xd777307908ce6ED2F5250EbAcbEBdA187629B5D7;238.09523
0x4661Fc8aA6a899d043ba4CB891be46967126a950;5227.27272
0x89183756C54bB5d576a10Aa59457E1FbD9035E3E;5279.85314
0xf957BebD839bbd227ebA6a92010A34574DC80497;5639.59444
0xEFb742709151f8F3d30574cc4b1050f85DC40414;868.42105
0x45A3b5FD782DfDff1B3e43e43146E1be46e23036;5263.15789
0x789a10daA74E2C4A5df0E0952577eF96D2992f2a;5000
0x569259ea1CB0EEF9D63671009f1bA29EbeEc1E09;6090.219665
0x574a06077E44410ae959b48492062ae3A8703Ab6;54811.89473
0x807b706DCbdA26867137a4EfF8B777D05aEAeDA5;5285.57047
0x6cc1d666d8917C7eB078A768e8Bce4391D97DD9e;14635.9323
0x979596Fe963F7225584D5706Ff8ec4025102126f;5681.81818
0xF2752A9F12E1C1fbAec66955cCFe4E854933C316;10631.57893
0xA74AD15C177e52e14eB679876d7a76d5EF84d27b;4819.19012
0xD2E4D68A957A17b455c691CA0ef27BB92AAb305E;5315.78946
0xeDC06a225Ca04D46B31e321BA6Bd3aFBb7BAA207;8000
0x7Ed383A1dE106D14Cf999ef244e4C71714a05e45;4003.6
0x1a15129d2691cf45ed870a2dfbbc2fc3d77e6cac;6122.5238
0x61edc57127ff65702f6dE86452657704784FE872;5033.45288
0x1fB77CCC92f40176aA4326Bef825df0b50aA7d49;663.4585529
0x5923c7fc6728dC2C94606543C460364E32d118E7;1981.505597
0x7Fa23b3EBE5113d65D9a5EC97092011Ce71Cb937;8000
0x68460a09dF1c7dE5129D7c2898970aE8D2faf6DE;800
0xe9cda37debebd41274643a40ce65b4beb91b7abb;400
0xF14bab25f3379523A6381afd9531874734c80aEa;800
0xB9d572B686ac9d8Cb53E028527C2925E1BBC40EE;1041.357674
0x79E95F5b9679cA97da6823864548b223024F56FF;480
0x32190bD3EDBC2916A3861438e8509B092d464dBb;500
0x130999c43662e08EAc33796C651Ae504f82fAdF6;1000
0x780D5D994AaA86Ebe105bb598ce825e87eb138E3;3960
0x6B32c71BAa9c28b88B98Eef443d020F6695CbBdc;6000
0xB386D0e00Cb08FB13847A95ac3f84696D061DA0D;40000
0x393E25902c7B4A9Bff3f471eD7D15C38fB6Bd828;612.9315857
0x0eFCBB52d03E826b1efD8fcB8d51cd3fb56aEF82;8000
0xc43Dc485b1b2C78641848A3706776FC0D5487Ac7;796
0x7f2b94eD0EF2b5b3761288Dd16dF29f2C8D6CA94;1000
0x6981D97206e591Cd5c4AF07F66c477A6c8634B2D;400
0xC9f2eB77B872744B035BE363b924930F32EAD7d8;80000
0xF69581259F880eAf63d8842d46c79088d3dc9D35;2000
0x5620886c654F6667fE1A0a68a939C7E2B815471a;400
0x0CE7822c356f3dDCdAFfDe72D3BEF347F26725d0;838.236
0x4768aDDFBFdB7A4511845eFE109024Ef5dCdEA17;604.91536
0xbe70B3147f035b3C8c65B207d9EA38dEa83824CE;1793.709557
0x2624eFe7A0a6F7c134D8e8859094D085B7d1180A;424.1287701
0xBF73c52ac25258CBD6d6429B3f309696800db3CE;511.85605
0x80C81BF95eF869011bD23eCad2B033d82e9608d2;1010
0xf43Ab3abF68425f068B4D755040c247C7A0F170f;2000
0x76f841b33dc92e2390432c631e74393a6093eead;523.7492343
0x23b9E9f308E5170463Fcd28438D7f0Eb9E0E2597;2000
0x307c0aB91A6a5EcE94D478e8C7417245Cef3f5f3;2575.972928
0xB3A64849e6577Bf7243462EbfEdF0d48af75831d;1000
0xFCed9aF7886074B439B789134B3D7a752927fF5A;92.41798836
0xfd35350f8BF8886200c638eb21441E2f271b1175;1000
0xb3ad8768Bc6564ae334a6d1a838Adb1f2A5E502C;438.1185802
0x07bad51fef46598c721863e24ce58c8cc9b402f8;714.4775039
0xD9FA06Dcf238Fa2732DE15e7bf65AE23EA56647b;3833.23156
0x94c7120cedb59b0B314e3359C4C1e229cBAb3561;1000
0x97Ab912d0ed76181d50150E949dabE08366ce3EB;400
0x12ad0E33Dfe98Fa1A78c2b64C9C86Ac976e01A30;2104.128812
0x202778c2cd3154E04b8c000551A90A8113319A6C;406.5882951
0x409285d45a3e03b7ED5741D28dE8E16F1107BB2E;2320
0xCC1DB002DDA542B5B4B7475D77501f159d90D475;8000
0x0a44628e2399afd00cb4E784B312647A11bE84f8;418.39116
0x5Ce8c402Ac9D56219999D6B02CBcc1B8ab426034;120
0x891ac019673a3977196deb860eea25294d779960;5053.814272
0x9C7799a824642d0Ee80B91bd1e553A5fcf041C58;1600
0x51875a06abf8586258a17442afa063a06f18930a;2000
0x2090b48c5762cD70419a923033EC2cF355C3A3C8;1012.725698
0xDF30762ddF127DcE0584f48667bd58Ec2B32a362;7648.396599
0x30196882345B5436e6C05CfB97793C8efC33B05F;600
0x0964fe428Ceb6337eCaf69ccEc2E8De303Ba1Bd2;400
0x4B9abcB6391BcdC4cbc7d01ca3494d7E645e1d62;800
0xb4bCc54C459AB663869c9e50DD489838e912718C;3977.253261
0xB8E3E229B8C16A1ec76B1F607B87a76E977efb75;2000
0x279ab2c948a8ca298058725a1df1ffa47a4ec333;26.08558977
0x19E57E0Dfd6746BDA0c8d998212298217D7fa215;2000
0x3696c249323f0479046bb7309dbb964e6b2a54f1;800
0x1FF12E381cd01997a92f7bdb3873b9517C2bAf69;2000
0xC8f339EAddA21D01d1b34bD5838372B2DFe25a6D;400
0x85BDDfA7dC98e624D8102a9256423e376AC9f090;4014.344347
0x7d36a9ff4f6438a13454e09489fd3614f4b4dac9;2837.313449
0x4BbeD5B0920C71F848537de14C7039cf2CBBd5E8;4000
0x84C0b28798136e1367594Ad3695fcfbDF6B3dB13;502.6631039
0xA222D059139ccfc6D5f1FE84b881c84b2774E4eD;516
0x88e76ef0e8b99b2b8f215f42b1352719fa2c42f4;110300
0x646E03A61f78D920acbd3eeE401A77F313d3773f;2009
0xa1776279a7cEb8bC914E56A44AA9FAA03cd80FF2;2231.99996
0xA2368aF01f3ba67502AD0670f5aC4a8019440e3E;1215.2816
0xd2B778deFF7BE0930Fb7058D314e9d3eaCc5405d;4000
